2012	3	53	Kelowna Mountaineers	Corey Potter	Defense
2012	3	54	San Francisco Fighting Cocks	Teemu Hartikainen	Winger
2012	3	55	Atlantic City Aces	Robin Lehner	Goaltender
2012	3	56	Green Bay Glory	Alec Martinez	Defense
2012	3	57	Abbotsford Loggerheads	Daymond Langkow	Center
2012	3	58	Indianapolis Mountain Goats	Evgeni Nabokov	Goaltender
2012	3	59	Milwaukee Ice Dragons	Shawn Matthias	Center
2012	3	60	Mississauga Indians	Philip Larsen	Defense
2012	4	61	Milwaukee Ice Dragons	Derek Smith	Defense
2012	4	62	Wichita Wolfpack	Anthony Stewart	Winger
2012	4	63	Kelowna Mountaineers	Ben Scrivens	Goaltender
2012	4	64	Mississippi Mudbugs	Louis Leblanc	Center
2012	4	65	Atlantic City Aces	Eric Wellwood	Center
2012	4	66	Mississippi Mudbugs	Evgeny Grachev	Winger
2012	4	67	Albuquerque Chupacabras	Kyle Chipchura	Winger
2012	4	68	Mississippi Mudbugs	Jacob Josefson	Center
2012	4	69	Mississippi Mudbugs	Jack Skille	Winger
2012	4	70	Mississippi Mudbugs	Andrei Loktionov	Center
2012	4	71	Atlantic City Aces	John Moore	Defense
